,recipient_parent_name1,current_award,potential_award,offers_received,num_employees,annual_revenue,award_count,recipient_name,organizational_type,business_size,year,recipient_name_clean,Cycle,Democrats,Individuals,PACs,Republicans,Soft_Indivs,Soft_Orgs,Total,Total1,org_id,org_name,org_name_clean,DemShare,RepShare
786,NORTHROPGRUMMANCORPORATION,131000000000.0,351000000000.0,52096,93561.05995,25325200424.0,2,NORTHROP GRUMMAN CORPORATION,,OTHER THAN SMALL BUSINESS,2014,northrop grumman,2014,1707973,377424,3655750,2326806,4850,0,4034779,4034779,D000000170,NORTHROP GRUMMAN,northrop grumman,0.4233126523162731,0.5766873476837269
787,NOVARTISAG,2130699.57,48611330.66,7300,96264.26806,2703746005.0,2,NOVARTIS AG,,OTHER THAN SMALL BUSINESS,2014,novartis ag,2014,314152,49540,568250,303138,2000,0,617290,617290,D000022163,NOVARTIS AG,novartis ag,0.5089212525717248,0.4910787474282752
788,NRGENERGYINC,14213947.99,14213947.99,35,10000.0,9598000000.0,1,NRG ENERGY INC.,OTHER,OTHER THAN SMALL BUSINESS,2014,nrg energy,2014,152650,100700,123500,71550,5000,0,224200,224200,D000028051,NRG ENERGY,nrg energy,0.6808652988403211,0.31913470115967885
789,OLINCORPORATION,81079304.77,97917027.09,176,3769.541889,1741213317.0,2,OLIN CORPORATION,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,olin,2014,4050,4150,6000,6100,0,0,10150,10150,D000028131,OLIN CORP,olin,0.39901477832512317,0.6009852216748769
790,OMNICOMGROUPINC,32054281.15,47889646.97,4159,29749.46015,7859541253.0,2,OMNICOM GROUP INC.,,OTHER THAN SMALL BUSINESS,2014,omnicom,2014,187642,422497,33500,268355,1500,0,455997,455997,D000022170,OMNICOM GROUP,omnicom,0.4114983212608855,0.5885016787391145
791,ONEXCORPORATION,1840160.17,1840160.63,602,7414.922348,2035971484.0,2,ONEX CORPORATION,,OTHER THAN SMALL BUSINESS,2014,onex,2014,41292,29392,122200,110300,0,0,151592,151592,D000028150,ONEX CORP,onex,0.2723890442767428,0.7276109557232572
792,ORACLECORPORATION,247554321.8,262825330.8,81,82336.6965,19708988659.0,2,ORACLE CORPORATION,,OTHER THAN SMALL BUSINESS,2014,oracle,2014,509263,563842,552295,611839,2500,0,1121102,1121102,D000000422,ORACLE CORP,oracle,0.4542521554684587,0.5457478445315412
793,OSHKOSHCORPORATION,86176066352.0,162000000000.0,21962,10924.3927,6008781741.0,2,OSHKOSH CORPORATION,,OTHER THAN SMALL BUSINESS,2014,oshkosh,2014,111078,55599,255000,199521,14550,0,310599,310599,D000028179,OSHKOSH CORP,oshkosh,0.3576251050389731,0.642374894961027
794,OSISYSTEMSINC,408761719.0,408761719.0,1053,1822.4777780000002,341850710.4,2,OSI SYSTEMS INC.,,OTHER THAN SMALL BUSINESS,2014,osi systems,2014,41500,4500,60000,21000,0,0,62500,62500,D000028180,OSI SYSTEMS,osi systems,0.664,0.336
795,PALANTIRTECHNOLOGIESINC,545939101.8,992841859.6,16194,295.05721580000005,23659679.71,2,PALANTIR TECHNOLOGIES INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,palantir technologies,2014,27550,28150,4000,4600,750,0,32150,32150,D000055177,PALANTIR TECHNOLOGIES,palantir technologies,0.8569206842923794,0.14307931570762053
796,PARKERHANNIFINCORPORATION,13132940.66,16871616.66,3570,56692.00621,9966254120.0,2,PARKER-HANNIFIN CORPORATION,,OTHER THAN SMALL BUSINESS,2014,parkerhannifin,2014,5450,14440,22000,30990,3516,0,36440,36440,D000028227,PARKER-HANNIFIN,parkerhannifin,0.1495609220636663,0.8504390779363337
797,THEPARSONSCORPORATION,2612349398.0,2995413730.0,22801,8206.785452,3125120589.0,4,THE PARSONS CORPORATION,,OTHER THAN SMALL BUSINESS,2014,parsons,2014,209600,7970,480600,278970,0,0,488570,488570,D000022175,PARSONS CORP,parsons,0.42900710235994843,0.5709928976400516
798,PARTECHNOLOGYCORPORATION,89821853.47,89821853.47,61,1457.301804,118925400.4,2,PAR TECHNOLOGY CORPORATION,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,par technology,2014,0,0,6200,5200,0,0,5200,5200,D000028223,PAR TECHNOLOGY,par technology,0.0,1.0
799,PEPCOHOLDINGSINC,379862458.7,2464206311.0,447,4586.945202,7299153513.0,2,PEPCO HOLDINGS INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,pepco,2014,55525,12025,65100,20600,0,0,76125,76125,D000028319,PEPCO HOLDINGS,pepco,0.729392446633826,0.27060755336617404
800,PEPSICOINC,955237.45,1160741.45,10,5750.0,750000500.3,1,PEPSICO INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,pepsico,2014,186947,131970,336097,283720,5950,0,470667,470667,D000000200,PEPSICO INC,pepsico,0.39719589433718533,0.6028041056628147
801,PFIZERINC,580275.65,8710068662.0,142,43212.60147,22966849621.0,2,PFIZER INC.,,OTHER THAN SMALL BUSINESS,2014,pfizer,2014,935860,514980,1669730,1256897,401,0,2192757,2192757,D000000138,PFIZER INC,pfizer,0.42679603804707955,0.5732039619529204
802,PGECORPORATION,835758.26,1011463.51,34,19093.91534,6375661376.0,2,PG&E CORPORATION,,OTHER THAN SMALL BUSINESS,2014,pge,2014,584470,182145,806090,414015,451,10000,998485,998485,D000000290,PG&E CORP,pge,0.585356815575597,0.41464318442440296
803,PHILLIPS66,134715333.7,476182231.0,3279,27235.00409,346000000000.0,2,PHILLIPS 66,,OTHER THAN SMALL BUSINESS,2014,phillips 66,2014,50750,27390,329350,304490,215,0,355240,355240,D000019668,PHILLIPS 66,phillips 66,0.14286116428330142,0.8571388357166986
804,PHOENIXINTERNATIONALHOLDINGSINC,59741.98,59741.98,5,212.0,50091448.0,1,PHOENIX INTERNATIONAL HOLDINGS INC,,OTHER THAN SMALL BUSINESS,2014,phoenix,2014,21000,0,22000,0,0,0,21000,21000,D000028354,PHOENIX COMPANIES,phoenix,1.0,0.0
805,PITNEYBOWESINC,5930274.01,6797737.41,618,10277.080670000001,2028219004.0,2,PITNEY BOWES INC.,,OTHER THAN SMALL BUSINESS,2014,pitney bowes,2014,97425,12925,178500,94000,0,0,191425,191425,D000022192,PITNEY BOWES INC,pitney bowes,0.5089460624265378,0.4910539375734622
806,POLARISINDUSTRIESINC,2845628.63,27595628.63,31818,4837.874417,685868249.1,2,POLARIS INDUSTRIES INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,polaris industries,2014,17900,98700,56500,137300,0,0,155200,155200,D000028403,POLARIS INDUSTRIES,polaris industries,0.11533505154639176,0.8846649484536082
807,PPGINDUSTRIESINC,11399115.09,19498075.8,11254,38267.187210000004,12679136107.0,2,PPG INDUSTRIES INC.,,OTHER THAN SMALL BUSINESS,2014,ppg industries,2014,14375,6525,117250,109400,1750,0,123775,123775,D000028426,PPG INDUSTRIES,ppg industries,0.11613815390830136,0.8838618460916986
808,PRAGMATICSINC,79440226.49,100549301.5,3179,468.3576388999999,80930069.44,2,PRAGMATICS INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,pragmatics,2014,39333,22833,27250,10750,1000,0,50083,50083,D000028428,PRAGMATICS INC,pragmatics,0.7853563085278438,0.21464369147215623
809,PRICEWATERHOUSECOOPERSLLP,237585213.7,496598522.7,8000,81153.98022,2712495340.0,2,PRICEWATERHOUSECOOPERS LLP,,OTHER THAN SMALL BUSINESS,2014,pricewaterhousecoopers,2014,919351,239629,2214500,1523228,416,0,2442579,2442579,D000000124,PRICEWATERHOUSECOOPERS,pricewaterhousecoopers,0.376385369726015,0.623614630273985
810,RADIANCETECHNOLOGIESINC,183811888.1,214890210.4,8632,358.1179387,77594410.84,2,"RADIANCE TECHNOLOGIES, INC.",,SMALL BUSINESS,2014,radiance technologies,2014,18500,25590,86300,93390,0,0,111890,111890,D000028509,RADIANCE TECHNOLOGIES,radiance technologies,0.16534095987130218,0.8346590401286978
811,RAYTHEONCOMPANY,267000000000.0,348000000000.0,29052,50542.29427,9269187472.0,2,RAYTHEON COMPANY,,OTHER THAN SMALL BUSINESS,2014,raytheon,2014,1259629,280556,3221250,2241514,3500,0,3501143,3501143,D000000175,RAYTHEON CO,raytheon,0.35977650727205374,0.6402234927279463
812,ROCKWELLCOLLINSINC,10809812748.0,10204856718.0,13442,17036.58051,3679715433.0,2,ROCKWELL COLLINS INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,rockwell collins,2014,80180,80605,175500,175925,450,0,256105,256105,D000028783,ROCKWELL COLLINS INC,rockwell collins,0.3130747154487417,0.6869252845512582
813,ROLLSROYCECORPORATION,439979611.1,444584906.1,339,68950.82121000001,25290732358.0,4,ROLLS-ROYCE CORPORATION,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,rollsroyce,2014,82150,6353,270500,196703,300,0,278853,278853,D000043246,ROLLS-ROYCE PLC,rollsroyce,0.29459966362205176,0.7054003363779482
814,ROYALDUTCHSHELLPLC,749181909.7,4964357372.0,2505,89249.86938999999,63208599426.0,2,ROYAL DUTCH SHELL PLC,,OTHER THAN SMALL BUSINESS,2014,royal dutch shell,2014,57232,50142,112100,104010,3800,0,161242,161242,D000042525,ROYAL DUTCH SHELL,royal dutch shell,0.3549447414445368,0.6450552585554632
815,SAICINC,666000000000.0,2930000000000.0,13233,39385.5135,8252712066.0,2,SAIC INC.,,OTHER THAN SMALL BUSINESS,2014,saic,2014,241605,95030,486500,333025,1101,0,574630,574630,D000067120,SAIC,saic,0.4204531611645755,0.5795468388354246
816,SALTCHUKRESOURCESINC,4481306.82,54503326.82,618,1704.8887,230953878.3,2,SALTCHUK RESOURCES INC.,,OTHER THAN SMALL BUSINESS,2014,saltchuk resources,2014,137680,74630,151750,88700,10000,0,226380,226380,D000022236,SALTCHUK RESOURCES,saltchuk resources,0.608180934711547,0.39181906528845306
817,SANOFI,101893086.0,2281501869.0,582,11370.00389,4909995014.0,2,SANOFI,,SMALL BUSINESS,2014,sanofi,2014,298729,61084,819775,586930,225500,0,885659,885659,D000000215,SANOFI,sanofi,0.33729573120128625,0.6627042687987137
818,SECURITASAB,644527165.7,2706569084.0,4726,2593.12591,93889738.98,2,SECURITAS AB,,OTHER THAN SMALL BUSINESS,2014,securitas ab,2014,2350,14757,10800,23207,0,0,25557,25557,D000046110,SECURITAS AB,securitas ab,0.0919513244903549,0.9080486755096451
819,SEMPRAENERGY,3046125.0,3046125.0,1,14000.0,10800000000.0,1,SEMPRA ENERGY,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,sempra energy,2014,324626,71076,515500,276950,0,15000,601576,601576,D000000415,SEMPRA ENERGY,sempra energy,0.5396259159274971,0.4603740840725029
820,SERCOGROUPPLC,703994646.5,1791771969.0,18810,3892.511414,328178749.2,2,SERCO GROUP PLC,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,serco,2014,52250,26325,147600,115675,0,0,167925,167925,D000043130,SERCO GROUP,serco,0.31115081137412537,0.6888491886258746
821,SIEMENSAG,65757784.14,69462016.82,1898,185838.9973,34358172133.0,2,SIEMENS AG,,OTHER THAN SMALL BUSINESS,2014,siemens ag,2014,164031,46031,311400,188800,0,0,352831,352831,D000042425,SIEMENS AG,siemens ag,0.464899626166635,0.535100373833365
822,SIERRANEVADACORPORATION,25774866360.0,38910799806.0,2068,1860.3275829999998,3650000000000.0,2,SIERRA NEVADA CORPORATION,OTHER,OTHER THAN SMALL BUSINESS,2014,sierra nevada,2014,128430,66950,380480,310000,0,0,438430,438430,D000029049,SIERRA NEVADA CORP,sierra nevada,0.29293159683415826,0.7070684031658417
823,SMITHSGROUPPLC,35985474.91,38233807.06,577,8037.158206,1560599418.0,2,SMITHS GROUP PLC,,OTHER THAN SMALL BUSINESS,2014,smiths,2014,45500,2750,133000,90250,0,0,135750,135750,D000029087,SMITHS GROUP,smiths,0.3351749539594843,0.6648250460405156
824,SMSHOLDINGSCORPORATION,657941664.5,657941664.5,2018,1889.8333329999998,59789583.33,2,SMS HOLDINGS CORPORATION,OTHER,OTHER THAN SMALL BUSINESS,2014,sms,2014,0,9250,2500,11750,0,0,11750,11750,D000029089,SMS HOLDINGS,sms,0.0,1.0
825,SODEXO,37217305.16,37276107.16,221,120000.0,6027777778.0,2,SODEXO,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,sodexo,2014,9590,16990,9000,16650,2500,0,26240,26240,D000029106,SODEXO,sodexo,0.36547256097560976,0.6345274390243902
826,SOLERSINC,200991551.6,200991551.6,1607,149.83333330000002,31139436.5,2,SOLERS INC.,,SMALL BUSINESS,2014,solers,2014,0,750,7500,8250,25000,0,8250,8250,D000063453,SOLERS INC,solers,0.0,1.0
827,STARR,9238069.33,605546440.3,23,5407.0,142258522.7,2,STARR,OTHER,OTHER THAN SMALL BUSINESS,2014,starr,2014,18100,56825,68700,107425,0,0,125525,125525,D000068001,STARR COMPANIES,starr,0.1441943835889265,0.8558056164110734
828,STERICYCLEINC,711502.81,711786.36,109,7367.374728,919813106.6,2,"STERICYCLE, INC.",,OTHER THAN SMALL BUSINESS,2014,stericycle,2014,8000,15800,11000,18800,0,0,26800,26800,D000029206,STERICYCLE INC,stericycle,0.29850746268656714,0.7014925373134329
829,STERISCORPORATION,5757415.64,6054350.84,217,4758.179825,1202471615.0,2,STERIS CORPORATION,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,steris,2014,24300,26699,39200,41599,0,0,65899,65899,D000029207,STERIS CORP,steris,0.36874611147361874,0.6312538885263813
830,STVGROUPINC,982228.0,210982228.0,43,1529.25,306744496.0,2,STV GROUP INC,,OTHER THAN SMALL BUSINESS,2014,stv,2014,52150,34850,28800,11500,0,0,63650,63650,D000029266,STV GROUP,stv,0.819324430479183,0.18067556952081698
831,TAKEDAPHARMACEUTICALCOMPANYLIMITED,162654.64,162654.64,1,1580.0,1390000000.0,1,TAKEDA PHARMACEUTICAL COMPANY LIMITED,,OTHER THAN SMALL BUSINESS,2014,takeda pharmaceutical,2014,89150,1450,184200,96500,0,0,185650,185650,D000045320,TAKEDA PHARMACEUTICAL CO,takeda pharmaceutical,0.48020468623754375,0.5197953137624562
832,TECOENERGYINC,4082627.0,4082627.0,1,583.0,571466368.0,1,TECO ENERGY INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,teco energy,2014,30800,19800,92000,80000,0,0,110800,110800,D000000613,TECO ENERGY,teco energy,0.2779783393501805,0.7220216606498195
833,TELECOMMUNICATIONSYSTEMSINC,89058216.58,100061232.2,197,966.2102273,267745167.6,2,"TELECOMMUNICATION SYSTEMS, INC.",,SMALL BUSINESS,2014,telecommunication systems,2014,27200,0,28200,1000,1000,0,28200,28200,D000057481,TELECOMMUNICATION SYSTEMS INC,telecommunication systems,0.9645390070921985,0.03546099290780142
834,TELEDYNETECHNOLOGIESINC,1027371933.0,1027731933.0,735,5213.221157999999,1025638164.0,2,TELEDYNE TECHNOLOGIES INC,,OTHER THAN SMALL BUSINESS,2014,teledyne technologies,2014,2500,1400,13000,11900,0,0,14400,14400,D000029367,TELEDYNE TECHNOLOGIES,teledyne technologies,0.1736111111111111,0.8263888888888888
835,TELOSCORPORATION,37973450.43,48564835.54,4524,98.12799071,33776914.38,2,TELOS CORPORATION,,SMALL BUSINESS,2014,telos,2014,4354,1004,4600,1250,0,0,5604,5604,D000029369,TELOS CORP,telos,0.7769450392576731,0.22305496074232692
836,TEXTRONINC,34079330513.0,35030341687.0,15079,15229.86191,4203576559.0,2,TEXTRON INC.,,OTHER THAN SMALL BUSINESS,2014,textron,2014,227285,21910,649500,447625,10250,0,674910,674910,D000000201,TEXTRON INC,textron,0.3367634203078929,0.6632365796921071
837,THEBANKOFNEWYORKMELLONCORPORATION,15000.0,15000.0,1,48700.0,12086000000.0,1,THE BANK OF NEW YORK MELLON CORPORATION,,OTHER THAN SMALL BUSINESS,2014,bank new york mellon,2014,638914,518215,593250,471751,8350,10000,1110665,1110665,D000021765,BANK OF NEW YORK MELLON,bank new york mellon,0.5752535643060689,0.4247464356939311
838,THEBOEINGCOMPANY,6590000000000.0,7720000000000.0,7574,143642.1725,52786974527.0,2,THE BOEING COMPANY,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,boeing,2014,1390940,572728,2742000,1947187,8179,0,3338127,3338127,D000000100,BOEING CO,boeing,0.4166827685106049,0.5833172314893951
839,THEDAYZIMMERMANNGROUPINC,1270218305.0,2972618305.0,626,1078.514764,97727787.51,2,THE DAY & ZIMMERMANN GROUP INC,OTHER,OTHER THAN SMALL BUSINESS,2014,day zimmermann,2014,38762,4962,108700,75900,0,0,114662,114662,D000025286,DAY & ZIMMERMANN,day zimmermann,0.33805445570459264,0.6619455442954074
840,THEGEOGROUPINC,1673844897.0,3301917674.0,33,8661.111111,652708771.6,2,THE GEO GROUP INC,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,geo,2014,53500,73283,140100,159883,0,0,213383,213383,D000022003,GEO GROUP,geo,0.2507228785798306,0.7492771214201693
841,THEMANITOWOCCOMPANYINC,1301534.13,1301534.13,193,4556.80875,2336716957.0,2,THE MANITOWOC COMPANY INC,,OTHER THAN SMALL BUSINESS,2014,manitowoc,2014,12500,1000,43000,31500,0,0,44000,44000,D000027367,MANITOWOC CO,manitowoc,0.2840909090909091,0.7159090909090909
842,THEPNCFINANCIALSERVICESGROUPINC,39298888.03,157863438.0,9,48166.66667,9604888773.0,2,THE PNC FINANCIAL SERVICES GROUP INC,,OTHER THAN SMALL BUSINESS,2014,pnc financial services,2014,142208,149813,457450,461855,2700,0,604063,604063,D000028398,PNC FINANCIAL SERVICES,pnc financial services,0.23541915330023525,0.7645808466997648
843,THEPROCTERGAMBLECOMPANY,16965.38,16965.38,2,111500.0,38000001043.0,1,THE PROCTER & GAMBLE COMPANY,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,procter gamble,2014,185520,149985,265500,229965,2376,0,415485,415485,D000000485,PROCTER & GAMBLE,procter gamble,0.4465143145961948,0.5534856854038052
844,THERMOFISHERSCIENTIFICINC,47510511.62,86586830.2,1261,20228.50476,5108132708.0,2,THERMO FISHER SCIENTIFIC INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,thermo fisher scientific,2014,271610,44265,463920,234075,0,0,505685,505685,D000023662,THERMO FISHER SCIENTIFIC,thermo fisher scientific,0.5371130249068096,0.46288697509319043
845,THESOUTHERNCOMPANY,11488519.65,11493319.65,42,10722.22689,7040438888.0,2,THE SOUTHERN COMPANY,,OTHER THAN SMALL BUSINESS,2014,southern,2014,351685,189202,1260250,1099692,750,0,1451377,1451377,D000000168,SOUTHERN CO,southern,0.24231126716215015,0.7576887328378499
846,THETIMKENCOMPANY,18577539.98,29785520.54,550,21212.155919999997,4070112175.0,2,THE TIMKEN COMPANY,,OTHER THAN SMALL BUSINESS,2014,timken,2014,9000,237440,80500,308940,0,0,317940,317940,D000000426,TIMKEN CO,timken,0.028307227778826195,0.9716927722211738
847,TIDEWATERINC,62139304.11,62139304.11,8912,109.5410628,14443366.3,2,"TIDEWATER, INC.",,SMALL BUSINESS,2014,tidewater,2014,5000,600,15000,5600,0,0,10600,10600,D000029446,TIDEWATER INC,tidewater,0.4716981132075472,0.5283018867924528
848,TORCHTECHNOLOGIESINC,3005465453.0,3742266893.0,11525,157.737149,28389985.15,2,TORCH TECHNOLOGIES INC.,CORPORATE NOT TAX EXEMPT,SMALL BUSINESS,2014,torch technologies,2014,250,4500,45950,50200,0,0,50450,50450,D000029489,TORCH TECHNOLOGIES,torch technologies,0.004955401387512388,0.9950445986124876
849,TOSHIBACORPORATION,37977251.47,181977251.5,20117,140487.3571,37841135857.0,2,TOSHIBA CORPORATION,,OTHER THAN SMALL BUSINESS,2014,toshiba,2014,32535,17585,131000,119550,0,0,152085,152085,D000030479,TOSHIBA CORP,toshiba,0.21392642272413454,0.7860735772758655
850,TOTALSA,13599436.47,49852931.24,1535,24654.82571,29255237249.0,2,TOTAL SA,,OTHER THAN SMALL BUSINESS,2014,total sa,2014,22175,11575,13600,3000,0,0,25175,25175,D000064283,TOTAL SA,total sa,0.8808341608738828,0.11916583912611718
851,TOTALSYSTEMSERVICESINC,88197182.11,110852066.9,3407,47.94507252,4074014.236,2,TOTAL SYSTEM SERVICES INC.,,SMALL BUSINESS,2014,total system services,2014,10500,16800,70000,76300,0,0,86800,86800,D000029492,TOTAL SYSTEM SERVICES,total system services,0.12096774193548387,0.8790322580645161
852,TRANSYSTEMSCORPORATION,16181464.62,296424462.9,174,1132.5,206625000.0,2,TRANSYSTEMS CORPORATION,,OTHER THAN SMALL BUSINESS,2014,transystems,2014,500,2250,3000,4750,500,0,5250,5250,D000029501,TRANSYSTEMS CORP,transystems,0.09523809523809523,0.9047619047619048
853,TRIUMPHGROUPINC,2102455.24,8281919.63,245,5964.233173,1084206591.0,2,TRIUMPH GROUP INC.,,OTHER THAN SMALL BUSINESS,2014,triumph,2014,47000,8480,222500,170980,0,0,217980,217980,D000063783,TRIUMPH GROUP,triumph,0.2156161115698688,0.7843838884301312
854,TYSONFOODSINC,446373672.9,446373672.9,666,112530.1075,23940118223.0,2,TYSON FOODS INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,tyson foods,2014,95699,77981,220549,202831,25250,0,298530,298530,D000000460,TYSON FOODS,tyson foods,0.3205674471577396,0.6794325528422605
855,ULTRAELECTRONICSHOLDINGSPLC,58456730.46,80710672.49,253,2986.1169579999996,744371007.3,2,ULTRA ELECTRONICS HOLDINGS PLC,,OTHER THAN SMALL BUSINESS,2014,ultra electronics,2014,950,6450,3000,8500,0,0,9450,9450,D000063821,ULTRA ELECTRONICS,ultra electronics,0.10052910052910052,0.8994708994708994
856,UNISYSCORPORATION,10567182307.0,2010000000000.0,8710,22914.004380000002,4133103671.0,2,UNISYS CORPORATION,,OTHER THAN SMALL BUSINESS,2014,unisys,2014,53125,6425,133500,88800,0,0,141925,141925,D000022291,UNISYS CORP,unisys,0.37431742117315486,0.6256825788268452
857,UNITEDPARCELSERVICEINC,63794084.2,68114766.96,3865,272252.3348,5013395933.0,2,"UNITED PARCEL SERVICE, INC.",,OTHER THAN SMALL BUSINESS,2014,united parcel service,2014,1051569,179151,2911633,2042715,3613,1000,3094284,3094284,D000000081,UNITED PARCEL SERVICE,united parcel service,0.3398424320456687,0.6601575679543312
858,UNITEDTECHNOLOGIESCORPORATION,3958773556.0,4870508927.0,20452,169151.8094,40080083598.0,2,UNITED TECHNOLOGIES CORPORATION,,OTHER THAN SMALL BUSINESS,2014,united technologies,2014,903400,98995,1993375,1191720,1500,0,2095120,2095120,D000000209,UNITED TECHNOLOGIES,united technologies,0.43119248539463134,0.5688075146053687
859,USECOLOGYINC,9354879.44,9354879.44,4,250.0,122000.0,1,US ECOLOGY INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,us ecology,2014,400,400,8643,8643,0,0,9043,9043,D000023950,US ECOLOGY,us ecology,0.04423310848169855,0.9557668915183014
860,VALEROENERGYCORPORATION,534119787.9,1304388204.0,3291,18751.47834,127341483.5,2,VALERO ENERGY CORPORATION,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,valero energy,2014,65350,63350,787600,783100,0,30000,848450,848450,D000022303,VALERO ENERGY,valero energy,0.07702280629382993,0.92297719370617
861,VARIANMEDICALSYSTEMSINC,23471977.1,32651154.83,195,4562.633621,46714767.2,2,"VARIAN MEDICAL SYSTEMS, INC.",,OTHER THAN SMALL BUSINESS,2014,varian medical systems,2014,44200,8400,86000,50700,0,0,94900,94900,D000029636,VARIAN MEDICAL SYSTEMS,varian medical systems,0.4657534246575342,0.5342465753424658
862,VECTRENCORPORATION,32577386.77,32577386.77,25,5500.0,2350000094.0,1,VECTREN CORPORATION,,OTHER THAN SMALL BUSINESS,2014,vectren,2014,25750,26750,50250,51250,0,0,77000,77000,D000029641,VECTREN CORP,vectren,0.3344155844155844,0.6655844155844156
863,VERIZONCOMMUNICATIONSINC,4032897415.0,907000000000.0,57630,129169.1484,72167059614.0,2,VERIZON COMMUNICATIONS INC.,CORPORATE NOT TAX EXEMPT,OTHER THAN SMALL BUSINESS,2014,verizon communications,2014,1341767,749259,2685500,2087012,6671,0,3428779,3428779,D000000079,VERIZON COMMUNICATIONS,verizon communications,0.39132501686460397,0.608674983135396
