,org_id,org_name,Cycle,Total,Democrats,Republicans,% to Dems,% to Repubs,Individuals,PACs,Soft (Indivs),Soft (Orgs)
324,D000042489,JBS SA,2018,"$46,785","$2,005","$44,780",4%,96%,$785,"$46,000",$0,$0
325,D000042489,JBS SA,2016,"$70,085","$7,000","$63,085",10%,90%,"$1,585","$68,500",$0,$0
326,D000042489,JBS SA,2014,"$155,500","$19,000","$133,500",12%,86%,$0,"$147,500",$0,$0
327,D000042489,JBS SA,2012,"$130,250","$20,000","$110,250",15%,85%,"$9,250","$121,000",$0,$0
328,D000042489,JBS SA,2010,"$185,550","$64,000","$121,550",35%,66%,$0,"$185,550",$0,$0
329,D000042489,JBS SA,2008,"$101,500","$28,250","$73,250",28%,72%,"$13,500","$88,000",$0,$0
331,D000042490,International Multifoods Corp,2006,$250,$250,$0,100%,0%,$250,$0,$0,$0
332,D000042490,International Multifoods Corp,2000,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
333,D000042490,International Multifoods Corp,1992,"$5,500",$0,"$5,500",0%,100%,"$5,500",$0,$0,$0
335,D000042491,Bad Boy Worldwide Entertainment,2004,"$3,000","$3,000",$0,100%,0%,"$3,000",$0,$0,$0
336,D000042491,Bad Boy Worldwide Entertainment,2000,"$3,000","$3,000",$0,100%,0%,"$3,000",$0,$0,$0
337,D000042491,Bad Boy Worldwide Entertainment,1998,"$1,000","$1,000",$0,100%,0%,$0,$0,$0,"$1,000"
342,D000042495,Extended Stay Hotels,2004,"$4,000","$3,000","$1,000",75%,25%,"$4,000",$0,$0,$0
344,D000042496,Sega Sammy Holdings,2018,$50,$50,$0,98%,0%,$50,$0,$0,$0
345,D000042496,Sega Sammy Holdings,2008,$250,$250,$0,100%,0%,$250,$0,$0,$0
346,D000042496,Sega Sammy Holdings,2006,"$1,100",$0,"$1,100",0%,100%,$600,$0,$500,$0
347,D000042496,Sega Sammy Holdings,2004,$250,$250,$0,100%,0%,$250,$0,$0,$0
348,D000042496,Sega Sammy Holdings,2002,"$1,900","$1,900",$0,100%,0%,"$1,900",$0,$0,$0
349,D000042496,Sega Sammy Holdings,2000,$450,$450,$0,100%,0%,$450,$0,$0,$0
350,D000042496,Sega Sammy Holdings,1996,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,$0,$0
351,D000042496,Sega Sammy Holdings,1994,"$14,000","$13,000","$1,000",93%,7%,"$14,000",$0,$0,$0
355,D000042499,Sega Gameworks,2004,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
356,D000042499,Sega Gameworks,2002,"$5,000","$5,000",$0,100%,0%,"$5,000",$0,$0,$0
357,D000042499,Sega Gameworks,2000,"$69,000","$69,000",$0,100%,0%,"$39,000",$0,"$30,000",$0
358,D000042499,Sega Gameworks,1998,"$8,750","$8,750",$0,100%,0%,"$8,750",$0,$0,$0
359,D000042499,Sega Gameworks,1996,"$30,460","$30,460",$0,100%,0%,"$30,460",$0,$0,$0
361,D000042500,Lightstone Group,2018,"$20,020","$12,020","$8,000",60%,40%,"$20,020",$0,$0,$0
362,D000042500,Lightstone Group,2016,"$523,783","$500,158","$21,625",96%,4%,"$521,783",$0,$0,$0
363,D000042500,Lightstone Group,2014,"$62,800","$60,800","$2,000",97%,3%,"$62,800",$0,$0,$0
364,D000042500,Lightstone Group,2012,"$5,750","$1,000","$3,750",17%,65%,"$4,750",$0,$0,$0
365,D000042500,Lightstone Group,2010,"$31,000","$31,000",$0,100%,0%,"$31,000",$0,$0,$0
366,D000042500,Lightstone Group,2008,"$35,550","$23,550","$12,000",66%,34%,"$35,550",$0,$0,$0
367,D000042500,Lightstone Group,2006,"$2,500","$1,500","$1,000",60%,40%,"$2,500",$0,$0,$0
368,D000042500,Lightstone Group,2004,"$6,000","$1,000","$5,000",17%,83%,"$6,000",$0,$0,$0
371,D000042502,Hitachi Ltd,2020,$250,$0,$250,0%,100%,$250,$0,$0,$0
372,D000042502,Hitachi Ltd,2018,"$4,361","$4,048",$0,93%,0%,"$4,161",$0,$200,$0
373,D000042502,Hitachi Ltd,2016,"$56,190","$39,823","$14,487",71%,26%,"$54,310",$0,"$1,525",$0
374,D000042502,Hitachi Ltd,2014,"$4,700","$2,200","$1,450",47%,31%,"$3,900",$0,$500,$0
375,D000042502,Hitachi Ltd,2012,"$9,418","$3,925","$5,243",42%,56%,"$9,168",$0,$250,$0
376,D000042502,Hitachi Ltd,2010,"$7,445","$4,150","$3,045",56%,41%,"$7,170",$0,$250,$0
377,D000042502,Hitachi Ltd,2008,"$10,773","$8,073","$2,700",75%,25%,"$10,773",$0,$0,$0
378,D000042502,Hitachi Ltd,2006,"$1,570",$500,"$1,070",32%,68%,"$1,570",$0,$0,$0
379,D000042502,Hitachi Ltd,2004,"$10,050","$7,800","$2,250",78%,22%,"$10,050",$0,$0,$0
380,D000042502,Hitachi Ltd,2002,"$5,040",$0,"$5,040",0%,100%,"$5,040",$0,$0,$0
381,D000042502,Hitachi Ltd,2000,"$17,448","$11,650","$4,800",67%,28%,"$7,448",$0,$0,"$10,000"
382,D000042502,Hitachi Ltd,1998,"$3,239",$200,"$2,750",6%,85%,"$3,239",$0,$0,$0
383,D000042502,Hitachi Ltd,1996,"$4,400","$1,650","$2,750",38%,63%,"$4,150",$0,$0,$250
384,D000042502,Hitachi Ltd,1994,$675,$250,$425,37%,63%,$675,$0,$0,$0
385,D000042502,Hitachi Ltd,1992,$250,$0,$250,0%,100%,$250,$0,$0,$0
387,D000042503,Walking Co Holdings,2008,$250,$250,$0,100%,0%,$250,$0,$0,$0
389,D000042504,Thomson,2018,$149,$104,$45,69%,30%,$149,$0,$0,$0
390,D000042504,Thomson,2016,$29,$29,$0,97%,0%,$29,$0,$0,$0
391,D000042504,Thomson,2012,"$1,250","$1,250",$0,100%,0%,"$1,250",$0,$0,$0
392,D000042504,Thomson,2008,"$21,572","$16,976","$3,921",79%,18%,"$21,547",$0,$0,$0
393,D000042504,Thomson,2006,$200,$200,$0,100%,0%,$200,$0,$0,$0
394,D000042504,Thomson,2004,"$13,584","$9,859","$3,725",73%,27%,"$13,584",$0,$0,$0
395,D000042504,Thomson,2002,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
397,D000042505,Thomson Inc,2012,"$12,500",$0,"$12,500",0%,100%,"$12,500",$0,$0,$0
398,D000042505,Thomson Inc,2010,$250,$250,$0,100%,0%,$250,$0,$0,$0
399,D000042505,Thomson Inc,2006,"$2,850","$2,100",$750,74%,26%,"$2,850",$0,$0,$0
400,D000042505,Thomson Inc,2004,"$2,750","$2,750",$0,100%,0%,"$2,750",$0,$0,$0
401,D000042505,Thomson Inc,2002,$250,$250,$0,100%,0%,$250,$0,$0,$0
403,D000042506,Technicolor Inc,2020,$350,$350,$0,100%,0%,$350,$0,$0,$0
404,D000042506,Technicolor Inc,2018,"$9,758","$9,463",$250,97%,3%,"$9,758",$0,$0,$0
405,D000042506,Technicolor Inc,2016,"$12,510","$9,916","$2,494",79%,20%,"$12,510",$0,$0,$0
406,D000042506,Technicolor Inc,2014,"$9,745","$9,000",$495,92%,5%,"$9,495",$0,$250,$0
407,D000042506,Technicolor Inc,2012,"$11,070","$9,650","$1,420",87%,13%,"$11,070",$0,$0,$0
408,D000042506,Technicolor Inc,2010,$500,$0,$500,0%,100%,$500,$0,$0,$0
409,D000042506,Technicolor Inc,2002,$250,$0,$250,0%,100%,$250,$0,$0,$0
410,D000042506,Technicolor Inc,2000,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,$0,$0
411,D000042506,Technicolor Inc,1998,"$3,780","$2,250","$1,530",60%,41%,"$3,780",$0,$0,$0
412,D000042506,Technicolor Inc,1996,"$3,450",$0,"$3,450",0%,100%,"$3,450",$0,$0,$0
413,D000042506,Technicolor Inc,1994,"$4,955","$1,000","$3,955",20%,80%,"$4,955",$0,$0,$0
414,D000042506,Technicolor Inc,1992,"$11,200","$9,000","$2,200",80%,20%,"$5,200",$0,$0,"$6,000"
415,D000042506,Technicolor Inc,1990,"$1,200",$500,$700,42%,58%,"$1,200",$0,,
418,D000042508,Sabre Holdings,2006,$250,$250,$0,100%,0%,$250,$0,$0,$0
420,D000042509,Sovereign Holdings,2020,"$36,737","$19,010","$17,727",52%,48%,$737,"$36,000",$0,$0
421,D000042509,Sovereign Holdings,2018,"$184,749","$86,414","$97,682",47%,53%,"$22,123","$162,000",$626,$0
422,D000042509,Sovereign Holdings,2016,"$277,075","$199,715","$77,360",72%,28%,"$127,575","$149,500",$0,$0
423,D000042509,Sovereign Holdings,2014,"$99,200","$47,950","$51,000",48%,51%,"$6,450","$92,500",$250,$0
424,D000042509,Sovereign Holdings,2012,"$118,300","$60,800","$57,500",51%,49%,"$12,800","$105,500",$0,$0
425,D000042509,Sovereign Holdings,2010,"$153,317","$114,817","$37,500",75%,25%,"$6,817","$146,500",$0,$0
426,D000042509,Sovereign Holdings,2008,"$115,053","$96,552","$18,501",84%,16%,"$34,183","$80,870",$0,$0
428,D000042510,Anheuser-Busch,2020,"$259,918","$156,418","$103,500",60%,40%,"$6,418","$253,500",$0,$0
429,D000042510,Anheuser-Busch,2018,"$2,926,674","$583,457","$1,819,600",20%,62%,"$1,159,958","$1,243,000","$349,500","$76,291"
430,D000042510,Anheuser-Busch,2016,"$3,879,765","$660,174","$1,896,260",17%,49%,"$1,345,970","$1,155,574","$1,267,140","$37,332"
431,D000042510,Anheuser-Busch,2014,"$1,277,319","$414,056","$734,653",32%,58%,"$269,611","$876,398","$95,000",$0
432,D000042510,Anheuser-Busch,2012,"$2,039,454","$590,918","$1,004,676",29%,49%,"$363,413","$1,216,381","$432,000","$10,800"
433,D000042510,Anheuser-Busch,2010,"$1,428,184","$744,500","$680,048",52%,48%,"$213,048","$1,202,500",$0,"$10,000"
434,D000042510,Anheuser-Busch,2008,"$2,221,233","$1,226,538","$992,575",55%,45%,"$268,716","$1,950,397",$0,$0
435,D000042510,Anheuser-Busch,2006,"$1,506,112","$571,849","$934,263",38%,62%,"$149,190","$1,352,922",$0,"$4,000"
436,D000042510,Anheuser-Busch,2004,"$1,457,637","$575,400","$855,487",40%,59%,"$362,447","$1,068,440",$0,$0
437,D000042510,Anheuser-Busch,2002,"$2,368,208","$992,876","$1,372,772",42%,58%,"$226,770","$354,300",$202,"$1,784,376"
438,D000042510,Anheuser-Busch,2000,"$1,712,425","$824,845","$886,580",48%,52%,"$313,144","$431,000",$275,"$968,006"
439,D000042510,Anheuser-Busch,1998,"$781,897","$325,247","$456,650",42%,58%,"$128,140","$131,850",$0,"$521,907"
440,D000042510,Anheuser-Busch,1996,"$1,053,131","$546,577","$506,050",52%,48%,"$130,374","$151,200",$0,"$771,557"
441,D000042510,Anheuser-Busch,1994,"$723,535","$415,845","$307,690",58%,43%,"$86,448","$301,820",$0,"$335,267"
442,D000042510,Anheuser-Busch,1992,"$616,160","$376,880","$239,280",61%,39%,"$144,850","$142,030","$1,317","$327,963"
443,D000042510,Anheuser-Busch,1990,"$219,620","$146,720","$72,900",67%,33%,"$80,350","$139,270",,
445,D000042511,Unilever US,2018,"$31,546","$31,471",$0,100%,0%,"$31,546",$0,$0,$0
446,D000042511,Unilever US,2016,"$4,325","$4,325",$0,100%,0%,"$4,325",$0,$0,$0
447,D000042511,Unilever US,2012,"$4,050","$4,050",$0,100%,0%,"$4,050",$0,$0,$0
448,D000042511,Unilever US,2010,"$6,530","$6,530",$0,100%,0%,"$6,530",$0,$0,$0
449,D000042511,Unilever US,2004,$750,$750,$0,100%,0%,$750,$0,$0,$0
450,D000042511,Unilever US,1992,$600,$600,$0,100%,0%,$600,$0,$0,$0
454,D000042514,Manischewitz Co,2008,"$4,500",$0,"$4,500",0%,100%,"$4,500",$0,$0,$0
456,D000042515,Sierra Trading Post,2018,"$3,785",$75,"$3,700",2%,98%,"$3,785",$0,$0,$0
457,D000042515,Sierra Trading Post,2016,"$21,480",$0,"$21,480",0%,100%,"$21,480",$0,$0,$0
458,D000042515,Sierra Trading Post,2014,"$7,200",$0,"$7,200",0%,100%,"$7,200",$0,$0,$0
459,D000042515,Sierra Trading Post,2012,"$27,250",$0,"$27,250",0%,100%,"$27,250",$0,$0,$0
460,D000042515,Sierra Trading Post,2010,"$9,501",$0,"$9,501",0%,100%,"$9,501",$0,$0,$0
461,D000042515,Sierra Trading Post,2008,"$20,100",$0,"$20,100",0%,100%,"$19,600",$0,$0,$0
462,D000042515,Sierra Trading Post,2006,"$6,000",$250,"$5,750",4%,96%,"$6,000",$0,$0,$0
463,D000042515,Sierra Trading Post,2004,"$13,300",$0,"$13,300",0%,100%,"$13,300",$0,$0,$0
464,D000042515,Sierra Trading Post,2002,"$6,000",$0,"$6,000",0%,100%,"$6,000",$0,$0,$0
465,D000042515,Sierra Trading Post,2000,"$3,000",$0,"$3,000",0%,100%,"$3,000",$0,$0,$0
466,D000042515,Sierra Trading Post,1998,"$1,250",$0,"$1,250",0%,100%,"$1,250",$0,$0,$0
467,D000042515,Sierra Trading Post,1996,"$2,900",$0,"$2,900",0%,100%,"$1,400",$0,$500,"$1,000"
470,D000042517,C&J Clark Ltd,2010,"$1,000",$500,$500,50%,50%,"$1,000",$0,$0,$0
471,D000042517,C&J Clark Ltd,2008,"$2,480","$2,480",$0,100%,0%,"$2,480",$0,$0,$0
473,D000042518,Clarks Companies North America,2004,$250,$250,$0,100%,0%,$250,$0,$0,$0
475,D000042519,Eddie Bauer Holdings,2018,"$4,733","$4,696",$0,99%,0%,"$4,733",$0,$0,$0
476,D000042519,Eddie Bauer Holdings,2016,"$14,614","$14,174",$40,97%,0%,"$14,614",$0,$0,$0
477,D000042519,Eddie Bauer Holdings,2014,"$5,200","$5,200",$0,100%,0%,"$5,200",$0,$0,$0
478,D000042519,Eddie Bauer Holdings,2012,$500,$500,$0,100%,0%,$500,$0,$0,$0
479,D000042519,Eddie Bauer Holdings,2010,"$1,015","$1,000",$15,98%,2%,"$1,000",$0,$0,$0
480,D000042519,Eddie Bauer Holdings,2008,$500,$500,$0,100%,0%,$500,$0,$0,$0
481,D000042519,Eddie Bauer Holdings,2006,"$7,750",$750,"$7,000",10%,90%,$750,"$7,000",$0,$0
484,D000042521,Spiegel Inc,2004,"$2,500",$500,"$2,000",20%,80%,"$1,500","$1,000",$0,$0
485,D000042521,Spiegel Inc,2002,"$8,750","$5,500","$3,250",63%,37%,$0,"$8,750",$0,$0
486,D000042521,Spiegel Inc,2000,"$13,700","$6,750","$6,700",49%,49%,"$1,950","$11,750",$0,$0
487,D000042521,Spiegel Inc,1998,"$20,750","$7,750","$13,000",37%,63%,$0,"$20,750",$0,$0
488,D000042521,Spiegel Inc,1996,"$59,500","$12,500","$47,000",21%,79%,"$1,000","$58,500",$0,$0
489,D000042521,Spiegel Inc,1994,"$48,750","$24,250","$24,500",50%,50%,$0,"$48,750",$0,$0
490,D000042521,Spiegel Inc,1992,"$70,650","$34,250","$36,400",49%,52%,$0,"$70,650",$0,$0
491,D000042521,Spiegel Inc,1990,"$34,850","$24,500","$10,350",70%,30%,"$1,000","$33,850",,
493,D000042522,Chipotle Mexican Grill,2020,$128,$128,$0,99%,0%,$128,$0,$0,$0
494,D000042522,Chipotle Mexican Grill,2018,"$1,448","$1,346",$0,93%,0%,"$1,448",$0,$0,$0
495,D000042522,Chipotle Mexican Grill,2016,"$11,014","$10,330",$364,94%,3%,"$10,694",$0,$320,$0
496,D000042522,Chipotle Mexican Grill,2014,"$31,450","$31,450",$0,100%,0%,"$31,450",$0,$0,$0
497,D000042522,Chipotle Mexican Grill,2012,"$2,230","$1,230",$0,55%,0%,"$1,230",$0,$0,$0
498,D000042522,Chipotle Mexican Grill,2010,"$1,500","$1,500",$0,100%,0%,"$1,500",$0,$0,$0
499,D000042522,Chipotle Mexican Grill,2008,"$3,300","$3,300",$0,100%,0%,"$3,300",$0,$0,$0
501,D000042523,Cajun Operating Co,2018,$1,$1,$0,50%,0%,$1,$0,$0,$0
502,D000042523,Cajun Operating Co,2016,"$4,920","$2,920","$2,000",59%,41%,"$4,920",$0,$0,$0
503,D000042523,Cajun Operating Co,2014,$500,$500,$0,100%,0%,$500,$0,$0,$0
504,D000042523,Cajun Operating Co,2012,"$4,025","$1,025","$3,000",26%,75%,"$4,025",$0,$0,$0
505,D000042523,Cajun Operating Co,2010,"$1,550","$1,550",$0,100%,0%,"$1,550",$0,$0,$0
506,D000042523,Cajun Operating Co,2008,"$4,350","$2,050","$2,300",47%,53%,"$4,350",$0,$0,$0
507,D000042523,Cajun Operating Co,2006,"$4,950","$3,750","$1,200",76%,24%,"$4,950",$0,$0,$0
508,D000042523,Cajun Operating Co,2004,"$6,175","$5,875",$300,95%,5%,"$6,175",$0,$0,$0
509,D000042523,Cajun Operating Co,1994,$300,$0,$300,0%,100%,$300,$0,$0,$0
510,D000042523,Cajun Operating Co,1992,$500,$500,$0,100%,0%,$500,$0,$0,$0
513,D000042525,Royal Dutch Shell,2020,"$4,410","$2,840","$1,485",64%,34%,"$1,825","$2,500",$85,$0
514,D000042525,Royal Dutch Shell,2018,"$263,598","$160,851","$91,294",61%,35%,"$199,288","$53,000","$2,580",$0
515,D000042525,Royal Dutch Shell,2016,"$351,073","$149,815","$191,178",43%,55%,"$209,832","$132,000","$5,301",$0
516,D000042525,Royal Dutch Shell,2014,"$175,167","$57,232","$104,010",33%,59%,"$50,142","$112,100","$3,800",$0
517,D000042525,Royal Dutch Shell,2012,"$269,304","$165,103","$98,441",61%,37%,"$231,794","$32,000",$250,$0
518,D000042525,Royal Dutch Shell,2010,"$77,845","$32,045","$22,500",41%,29%,"$64,645",$0,$0,$0
519,D000042525,Royal Dutch Shell,2008,"$356,075","$168,375","$182,700",47%,51%,"$238,075","$113,000",$0,$0
520,D000042525,Royal Dutch Shell,2006,"$207,552","$72,456","$129,996",35%,63%,"$110,952","$91,500",$0,$0
521,D000042525,Royal Dutch Shell,2004,"$244,419","$144,321","$99,398",59%,41%,"$162,719","$80,500",$0,$0
522,D000042525,Royal Dutch Shell,2002,"$168,890","$45,290","$123,600",27%,73%,"$25,600","$127,790",$500,"$15,000"
523,D000042525,Royal Dutch Shell,2000,"$196,770","$37,400","$159,370",19%,81%,"$71,920","$123,600",$250,"$1,000"
524,D000042525,Royal Dutch Shell,1998,"$168,236","$48,200","$120,036",29%,71%,"$42,236","$126,000",$0,$0
525,D000042525,Royal Dutch Shell,1996,"$224,554","$39,449","$185,105",18%,82%,"$102,454","$122,100",$0,$0
526,D000042525,Royal Dutch Shell,1994,"$165,931","$73,050","$92,881",44%,56%,"$44,431","$120,000",$0,"$1,500"
527,D000042525,Royal Dutch Shell,1992,"$329,550","$139,850","$189,700",42%,58%,"$29,150","$142,500","$1,900","$156,000"
528,D000042525,Royal Dutch Shell,1990,"$174,700","$61,525","$113,175",35%,65%,"$19,100","$155,600",,
530,D000042526,Enterprise Oil,2000,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
531,D000042526,Enterprise Oil,1996,$250,$0,$250,0%,100%,$0,$0,$0,$250
547,D000042541,Brown Group Inc,2014,$500,$0,$500,0%,100%,$500,$0,$0,$0
548,D000042541,Brown Group Inc,2000,"$4,750",$0,"$4,750",0%,100%,"$4,750",$0,$0,$0
549,D000042541,Brown Group Inc,1996,"$3,250",$0,"$3,250",0%,100%,"$3,250",$0,$0,$0
550,D000042541,Brown Group Inc,1992,$200,$200,$0,100%,0%,$200,$0,$0,$0
553,D000042543,Ethan Allen Interiors Inc,1998,"$5,500","$4,000","$1,500",73%,27%,"$5,500",$0,$0,$0
555,D000042544,Flying J Corp,2018,$20,$10,$0,48%,0%,$20,$0,$0,$0
556,D000042544,Flying J Corp,2016,$49,$49,$0,98%,0%,$49,$0,$0,$0
557,D000042544,Flying J Corp,2014,"$2,500",$0,"$2,500",0%,100%,"$2,500",$0,$0,$0
558,D000042544,Flying J Corp,2012,"$1,250",$0,$750,0%,60%,$750,$0,$500,$0
559,D000042544,Flying J Corp,2008,"$10,900",$0,"$10,900",0%,100%,"$10,900",$0,$0,$0
560,D000042544,Flying J Corp,2004,$800,$0,$800,0%,100%,$800,$0,$0,$0
561,D000042544,Flying J Corp,2002,"$1,250",$0,"$1,250",0%,100%,"$1,250",$0,$0,$0
562,D000042544,Flying J Corp,2000,"$2,000",$0,"$2,000",0%,100%,$0,$0,$0,"$2,000"
563,D000042544,Flying J Corp,1998,$750,$250,$500,33%,67%,$750,$0,$0,$0
564,D000042544,Flying J Corp,1994,"$3,450",$250,"$3,200",7%,93%,"$3,450",$0,$0,$0
565,D000042544,Flying J Corp,1992,"$2,500",$0,"$2,500",0%,100%,"$2,500",$0,$0,$0
566,D000042544,Flying J Corp,1990,"$1,500",$0,"$1,500",0%,100%,"$1,500",$0,,
569,D000042546,24 Hour Fitness,2018,$956,$935,$0,98%,0%,$956,$0,$0,$0
570,D000042546,24 Hour Fitness,2016,"$3,810","$3,657",$153,96%,4%,"$3,810",$0,$0,$0
571,D000042546,24 Hour Fitness,2014,"$1,914","$1,914",$0,100%,0%,"$1,914",$0,$0,$0
572,D000042546,24 Hour Fitness,2012,"$7,547","$5,145","$2,402",68%,32%,"$7,547",$0,$0,$0
573,D000042546,24 Hour Fitness,2010,"$1,500","$1,500",$0,100%,0%,"$1,500",$0,$0,$0
574,D000042546,24 Hour Fitness,2008,"$3,500","$2,750",$750,79%,21%,"$3,500",$0,$0,$0
575,D000042546,24 Hour Fitness,2006,"$1,000",$0,$0,0%,0%,$0,$0,$0,$0
576,D000042546,24 Hour Fitness,2004,"$2,300",$300,"$2,000",13%,87%,"$2,300",$0,$0,$0
577,D000042546,24 Hour Fitness,1998,$500,$0,$500,0%,100%,$500,$0,$0,$0
579,D000042547,Abercrombie & Fitch,2018,"$24,222","$16,036","$2,600",66%,11%,"$18,647",$0,"$5,575",$0
580,D000042547,Abercrombie & Fitch,2016,"$10,763","$6,509","$2,404",61%,22%,"$8,913",$0,"$1,850",$0
581,D000042547,Abercrombie & Fitch,2014,"$5,800",$0,"$5,800",0%,100%,"$5,800",$0,$0,$0
582,D000042547,Abercrombie & Fitch,2012,"$5,170","$2,670","$2,500",52%,48%,"$5,170",$0,$0,$0
583,D000042547,Abercrombie & Fitch,2010,"$7,400","$6,050","$1,000",82%,14%,"$7,050",$0,$0,$0
584,D000042547,Abercrombie & Fitch,2008,"$13,400","$5,250","$7,350",39%,55%,"$13,400",$0,$0,$0
585,D000042547,Abercrombie & Fitch,2006,"$6,050","$3,750","$2,300",62%,38%,"$6,050",$0,$0,$0
586,D000042547,Abercrombie & Fitch,2004,"$4,000",$0,"$4,000",0%,100%,"$4,000",$0,$0,$0
587,D000042547,Abercrombie & Fitch,2000,"$1,250",$0,"$1,250",0%,100%,"$1,250",$0,$0,$0
588,D000042547,Abercrombie & Fitch,1996,$500,$0,$500,0%,100%,$500,$0,$0,$0
589,D000042547,Abercrombie & Fitch,1992,"$2,500","$1,000","$1,500",40%,60%,"$2,500",$0,$0,$0
590,D000042547,Abercrombie & Fitch,1990,$500,$0,$500,0%,100%,$500,$0,,
592,D000042548,Ace Hardware,2020,$275,$175,$100,63%,36%,$275,$0,$0,$0
593,D000042548,Ace Hardware,2018,"$9,436","$2,931","$6,436",31%,68%,"$9,436",$0,$0,$0
594,D000042548,Ace Hardware,2016,"$14,126","$8,579","$5,227",61%,37%,"$13,816",$0,$310,$0
595,D000042548,Ace Hardware,2014,"$6,760","$1,500","$5,260",22%,78%,"$6,760",$0,$0,$0
596,D000042548,Ace Hardware,2012,"$27,250","$2,200","$25,050",8%,92%,"$27,250",$0,$0,$0
597,D000042548,Ace Hardware,2010,"$13,632",$650,"$12,782",5%,94%,"$13,432",$0,$0,$0
598,D000042548,Ace Hardware,2008,"$14,551","$4,250","$10,301",29%,71%,"$14,551",$0,$0,$0
599,D000042548,Ace Hardware,2006,"$8,175","$1,250","$6,925",15%,85%,"$8,175",$0,$0,$0
600,D000042548,Ace Hardware,2004,"$6,420",$650,"$5,770",10%,90%,"$6,420",$0,$0,$0
601,D000042548,Ace Hardware,2002,"$8,970","$2,750","$6,220",31%,69%,"$8,670",$0,$0,$300
602,D000042548,Ace Hardware,2000,"$6,275",$750,"$5,525",12%,88%,"$6,275",$0,$0,$0
603,D000042548,Ace Hardware,1998,"$5,400","$2,000","$3,400",37%,63%,"$5,400",$0,$0,$0
604,D000042548,Ace Hardware,1996,"$7,350",$0,"$7,350",0%,100%,"$7,350",$0,$0,$0
605,D000042548,Ace Hardware,1994,"$6,908",$950,"$5,958",14%,86%,"$6,908",$0,$0,$0
606,D000042548,Ace Hardware,1992,"$3,500","$3,000",$500,86%,14%,"$3,500",$0,$0,$0
607,D000042548,Ace Hardware,1990,"$1,100",$500,$600,45%,55%,"$1,100",$0,,
609,D000042549,Acushnet Co,2010,"$1,000","$1,000",$0,100%,0%,"$1,000",$0,$0,$0
610,D000042549,Acushnet Co,2008,"$1,500",$500,$0,33%,0%,"$1,500",$0,$0,$0
611,D000042549,Acushnet Co,2006,$500,$500,$0,100%,0%,$500,$0,$0,$0
612,D000042549,Acushnet Co,2004,$900,$900,$0,100%,0%,$900,$0,$0,$0
613,D000042549,Acushnet Co,2000,$250,$0,$250,0%,100%,$250,$0,$0,$0
614,D000042549,Acushnet Co,1998,$800,$0,$800,0%,100%,$800,$0,$0,$0
616,D000042550,Advance Auto Parts,2020,$740,$360,$380,49%,51%,$740,$0,$0,$0
617,D000042550,Advance Auto Parts,2018,"$68,077","$18,753","$49,158",28%,72%,"$68,077",$0,$0,$0
618,D000042550,Advance Auto Parts,2016,"$37,267","$5,085","$32,182",14%,86%,"$37,267",$0,$0,$0
619,D000042550,Advance Auto Parts,2014,"$46,811","$3,850","$42,961",8%,92%,"$46,811",$0,$0,$0
620,D000042550,Advance Auto Parts,2012,"$65,320",$500,"$64,805",1%,99%,"$65,305",$0,$0,$0
621,D000042550,Advance Auto Parts,2010,"$3,865","$2,650","$1,215",69%,31%,"$3,865",$0,$0,$0
622,D000042550,Advance Auto Parts,2008,"$18,175","$2,550","$10,625",14%,59%,"$13,175",$0,$0,$0
623,D000042550,Advance Auto Parts,2006,"$1,623",$0,"$1,623",0%,100%,"$1,623",$0,$0,$0
624,D000042550,Advance Auto Parts,2004,"$25,100",$0,"$25,100",0%,100%,"$25,100",$0,$0,$0
625,D000042550,Advance Auto Parts,2002,"$280,500",$0,"$280,500",0%,100%,"$45,500",$0,"$235,000",$0
626,D000042550,Advance Auto Parts,2000,"$118,750",$500,"$114,750",0%,97%,"$59,750",$0,"$59,000",$0
627,D000042550,Advance Auto Parts,1998,"$5,050","$1,750","$3,300",35%,65%,"$5,050",$0,$0,$0
628,D000042550,Advance Auto Parts,1996,"$7,250",$0,"$7,250",0%,100%,"$7,250",$0,$0,$0
629,D000042550,Advance Auto Parts,1994,"$1,000",$0,"$1,000",0%,100%,"$1,000",$0,$0,$0
631,D000042551,Aeropostale Inc,2018,$5,$5,$0,83%,0%,$5,$0,$0,$0
632,D000042551,Aeropostale Inc,2016,"$4,799","$1,847","$2,952",39%,62%,"$4,799",$0,$0,$0
633,D000042551,Aeropostale Inc,2014,$250,$250,$0,100%,0%,$250,$0,$0,$0
634,D000042551,Aeropostale Inc,2012,$500,$500,$0,100%,0%,$500,$0,$0,$0
635,D000042551,Aeropostale Inc,2010,"$2,500","$2,500",$0,100%,0%,"$2,500",$0,$0,$0
636,D000042551,Aeropostale Inc,2008,"$5,050","$3,550","$1,500",70%,30%,"$5,050",$0,$0,$0
637,D000042551,Aeropostale Inc,2004,$750,$250,$500,33%,67%,$750,$0,$0,$0
